customer_id,channel,cost,conversion_rate,revenue,net_value,customer_segment
382,social media,9.546325667652964,0.1675922473559195,1939,1929.454,Medium Value
383,email marketing,5.2462632712450965,0.0438222285949381,2674,2668.754,Medium Value
384,social media,9.546325667652964,0.1675922473559195,1719,1709.454,Medium Value
385,paid advertising,30.450327213520207,0.0163414915688768,3822,3791.55,Medium Value
386,referral,8.320326732170223,0.1231449787166301,2424,2415.68,Medium Value
387,referral,8.320326732170223,0.1231449787166301,2685,2676.68,Medium Value
388,email marketing,5.2462632712450965,0.0438222285949381,2891,2885.754,Medium Value
389,paid advertising,30.450327213520207,0.0163414915688768,3947,3916.55,High Value
390,social media,9.546325667652964,0.1675922473559195,2190,2180.454,Medium Value
391,paid advertising,30.450327213520207,0.0163414915688768,1694,1663.55,Low Value
392,referral,8.320326732170223,0.1231449787166301,3857,3848.68,High Value
393,paid advertising,30.450327213520207,0.0163414915688768,2531,2500.55,Medium Value
394,social media,9.546325667652964,0.1675922473559195,549,539.454,Low Value
395,paid advertising,30.450327213520207,0.0163414915688768,4779,4748.55,High Value
396,paid advertising,30.450327213520207,0.0163414915688768,1016,985.55,Low Value
397,paid advertising,30.450327213520207,0.0163414915688768,4460,4429.55,High Value
398,paid advertising,30.450327213520207,0.0163414915688768,534,503.55,Low Value
399,social media,9.546325667652964,0.1675922473559195,829,819.454,Low Value
400,email marketing,5.2462632712450965,0.0438222285949381,1859,1853.754,Medium Value
401,email marketing,5.2462632712450965,0.0438222285949381,2064,2058.754,Medium Value
402,paid advertising,30.450327213520207,0.0163414915688768,3970,3939.55,High Value
403,email marketing,5.2462632712450965,0.0438222285949381,4257,4251.754,High Value
404,referral,8.320326732170223,0.1231449787166301,1303,1294.68,Low Value
405,referral,8.320326732170223,0.1231449787166301,3809,3800.68,Medium Value
406,email marketing,5.2462632712450965,0.0438222285949381,4944,4938.754,High Value
407,paid advertising,30.450327213520207,0.0163414915688768,4998,4967.55,High Value
408,paid advertising,30.450327213520207,0.0163414915688768,1008,977.55,Low Value
409,referral,8.320326732170223,0.1231449787166301,2650,2641.68,Medium Value
410,paid advertising,30.450327213520207,0.0163414915688768,3252,3221.55,Medium Value
411,paid advertising,30.450327213520207,0.0163414915688768,4444,4413.55,High Value
412,email marketing,5.2462632712450965,0.0438222285949381,2028,2022.754,Medium Value
413,paid advertising,30.450327213520207,0.0163414915688768,999,968.55,Low Value
414,email marketing,5.2462632712450965,0.0438222285949381,3444,3438.754,Medium Value
415,paid advertising,30.450327213520207,0.0163414915688768,2152,2121.55,Medium Value
416,social media,9.546325667652964,0.1675922473559195,941,931.454,Low Value
417,social media,9.546325667652964,0.1675922473559195,1056,1046.454,Low Value
418,social media,9.546325667652964,0.1675922473559195,1111,1101.454,Low Value
419,email marketing,5.2462632712450965,0.0438222285949381,1335,1329.754,Low Value
420,email marketing,5.2462632712450965,0.0438222285949381,1438,1432.754,Low Value
421,social media,9.546325667652964,0.1675922473559195,1948,1938.454,Medium Value
422,referral,8.320326732170223,0.1231449787166301,3315,3306.68,Medium Value
423,email marketing,5.2462632712450965,0.0438222285949381,931,925.754,Low Value
424,paid advertising,30.450327213520207,0.0163414915688768,3444,3413.55,Medium Value
425,paid advertising,30.450327213520207,0.0163414915688768,4171,4140.55,High Value
426,referral,8.320326732170223,0.1231449787166301,3974,3965.68,High Value
427,referral,8.320326732170223,0.1231449787166301,3667,3658.68,Medium Value
428,email marketing,5.2462632712450965,0.0438222285949381,1120,1114.754,Low Value
429,paid advertising,30.450327213520207,0.0163414915688768,4598,4567.55,High Value
430,email marketing,5.2462632712450965,0.0438222285949381,2415,2409.754,Medium Value
431,email marketing,5.2462632712450965,0.0438222285949381,1432,1426.754,Low Value
432,referral,8.320326732170223,0.1231449787166301,4954,4945.68,High Value
433,referral,8.320326732170223,0.1231449787166301,2824,2815.68,Medium Value
434,email marketing,5.2462632712450965,0.0438222285949381,863,857.754,Low Value
435,email marketing,5.2462632712450965,0.0438222285949381,4091,4085.754,High Value
436,referral,8.320326732170223,0.1231449787166301,4338,4329.68,High Value
437,paid advertising,30.450327213520207,0.0163414915688768,3273,3242.55,Medium Value
438,email marketing,5.2462632712450965,0.0438222285949381,3742,3736.754,Medium Value
439,email marketing,5.2462632712450965,0.0438222285949381,4844,4838.754,High Value
440,paid advertising,30.450327213520207,0.0163414915688768,2068,2037.55,Medium Value
441,social media,9.546325667652964,0.1675922473559195,949,939.454,Low Value
442,social media,9.546325667652964,0.1675922473559195,3229,3219.454,Medium Value
443,email marketing,5.2462632712450965,0.0438222285949381,1770,1764.754,Medium Value
444,social media,9.546325667652964,0.1675922473559195,608,598.454,Low Value
445,paid advertising,30.450327213520207,0.0163414915688768,1523,1492.55,Low Value
446,social media,9.546325667652964,0.1675922473559195,859,849.454,Low Value
447,paid advertising,30.450327213520207,0.0163414915688768,533,502.55,Low Value
448,email marketing,5.2462632712450965,0.0438222285949381,2762,2756.754,Medium Value
449,referral,8.320326732170223,0.1231449787166301,3639,3630.68,Medium Value
450,referral,8.320326732170223,0.1231449787166301,578,569.68,Low Value
451,referral,8.320326732170223,0.1231449787166301,2589,2580.68,Medium Value
452,social media,9.546325667652964,0.1675922473559195,1923,1913.454,Medium Value
453,referral,8.320326732170223,0.1231449787166301,3722,3713.68,Medium Value
454,referral,8.320326732170223,0.1231449787166301,2052,2043.68,Medium Value
455,social media,9.546325667652964,0.1675922473559195,1835,1825.454,Medium Value
456,social media,9.546325667652964,0.1675922473559195,2012,2002.454,Medium Value
457,referral,8.320326732170223,0.1231449787166301,4493,4484.68,High Value
458,referral,8.320326732170223,0.1231449787166301,3277,3268.68,Medium Value
459,paid advertising,30.450327213520207,0.0163414915688768,3803,3772.55,Medium Value
460,paid advertising,30.450327213520207,0.0163414915688768,510,479.55,Low Value
461,social media,9.546325667652964,0.1675922473559195,2211,2201.454,Medium Value
462,paid advertising,30.450327213520207,0.0163414915688768,2648,2617.55,Medium Value
463,email marketing,5.2462632712450965,0.0438222285949381,3732,3726.754,Medium Value
464,referral,8.320326732170223,0.1231449787166301,516,507.68,Low Value
465,referral,8.320326732170223,0.1231449787166301,2837,2828.68,Medium Value
466,social media,9.546325667652964,0.1675922473559195,2003,1993.454,Medium Value
467,referral,8.320326732170223,0.1231449787166301,983,974.68,Low Value
468,social media,9.546325667652964,0.1675922473559195,4044,4034.454,High Value
469,email marketing,5.2462632712450965,0.0438222285949381,2624,2618.754,Medium Value
470,email marketing,5.2462632712450965,0.0438222285949381,2146,2140.754,Medium Value
471,paid advertising,30.450327213520207,0.0163414915688768,1976,1945.55,Medium Value
472,referral,8.320326732170223,0.1231449787166301,3673,3664.68,Medium Value
473,paid advertising,30.450327213520207,0.0163414915688768,2630,2599.55,Medium Value
474,email marketing,5.2462632712450965,0.0438222285949381,2272,2266.754,Medium Value
475,paid advertising,30.450327213520207,0.0163414915688768,1659,1628.55,Low Value
476,paid advertising,30.450327213520207,0.0163414915688768,2244,2213.55,Medium Value
477,social media,9.546325667652964,0.1675922473559195,4273,4263.454,High Value
478,social media,9.546325667652964,0.1675922473559195,1571,1561.454,Low Value
479,referral,8.320326732170223,0.1231449787166301,2561,2552.68,Medium Value
480,email marketing,5.2462632712450965,0.0438222285949381,3929,3923.754,High Value
481,email marketing,5.2462632712450965,0.0438222285949381,2440,2434.754,Medium Value
482,referral,8.320326732170223,0.1231449787166301,4820,4811.68,High Value
483,paid advertising,30.450327213520207,0.0163414915688768,2681,2650.55,Medium Value
484,email marketing,5.2462632712450965,0.0438222285949381,2609,2603.754,Medium Value
485,email marketing,5.2462632712450965,0.0438222285949381,2975,2969.754,Medium Value
486,email marketing,5.2462632712450965,0.0438222285949381,3090,3084.754,Medium Value
487,email marketing,5.2462632712450965,0.0438222285949381,3543,3537.754,Medium Value
488,paid advertising,30.450327213520207,0.0163414915688768,3622,3591.55,Medium Value
489,social media,9.546325667652964,0.1675922473559195,4118,4108.454,High Value
490,paid advertising,30.450327213520207,0.0163414915688768,4511,4480.55,High Value
491,email marketing,5.2462632712450965,0.0438222285949381,3165,3159.754,Medium Value
492,paid advertising,30.450327213520207,0.0163414915688768,2112,2081.55,Medium Value
493,referral,8.320326732170223,0.1231449787166301,1850,1841.68,Medium Value
494,social media,9.546325667652964,0.1675922473559195,4746,4736.454,High Value
495,paid advertising,30.450327213520207,0.0163414915688768,956,925.55,Low Value
496,referral,8.320326732170223,0.1231449787166301,3630,3621.68,Medium Value
497,email marketing,5.2462632712450965,0.0438222285949381,4427,4421.754,High Value
498,referral,8.320326732170223,0.1231449787166301,1597,1588.68,Low Value
499,social media,9.546325667652964,0.1675922473559195,1412,1402.454,Low Value
500,referral,8.320326732170223,0.1231449787166301,3798,3789.68,Medium Value
501,referral,8.320326732170223,0.1231449787166301,2759,2750.68,Medium Value
502,paid advertising,30.450327213520207,0.0163414915688768,1474,1443.55,Low Value
503,paid advertising,30.450327213520207,0.0163414915688768,1206,1175.55,Low Value
504,social media,9.546325667652964,0.1675922473559195,3174,3164.454,Medium Value
505,social media,9.546325667652964,0.1675922473559195,4931,4921.454,High Value
506,paid advertising,30.450327213520207,0.0163414915688768,3643,3612.55,Medium Value
507,email marketing,5.2462632712450965,0.0438222285949381,4603,4597.754,High Value
508,paid advertising,30.450327213520207,0.0163414915688768,2132,2101.55,Medium Value
509,email marketing,5.2462632712450965,0.0438222285949381,2900,2894.754,Medium Value
510,email marketing,5.2462632712450965,0.0438222285949381,4496,4490.754,High Value
511,email marketing,5.2462632712450965,0.0438222285949381,4806,4800.754,High Value
512,email marketing,5.2462632712450965,0.0438222285949381,3040,3034.754,Medium Value
513,paid advertising,30.450327213520207,0.0163414915688768,849,818.55,Low Value
514,social media,9.546325667652964,0.1675922473559195,871,861.454,Low Value
515,social media,9.546325667652964,0.1675922473559195,1079,1069.454,Low Value
516,social media,9.546325667652964,0.1675922473559195,3779,3769.454,Medium Value
517,email marketing,5.2462632712450965,0.0438222285949381,2721,2715.754,Medium Value
518,paid advertising,30.450327213520207,0.0163414915688768,1397,1366.55,Low Value
519,referral,8.320326732170223,0.1231449787166301,3195,3186.68,Medium Value
520,paid advertising,30.450327213520207,0.0163414915688768,2923,2892.55,Medium Value
521,paid advertising,30.450327213520207,0.0163414915688768,2328,2297.55,Medium Value
522,email marketing,5.2462632712450965,0.0438222285949381,1212,1206.754,Low Value
523,email marketing,5.2462632712450965,0.0438222285949381,4098,4092.754,High Value
524,social media,9.546325667652964,0.1675922473559195,3768,3758.454,Medium Value
525,email marketing,5.2462632712450965,0.0438222285949381,4767,4761.754,High Value
526,referral,8.320326732170223,0.1231449787166301,2525,2516.68,Medium Value
527,paid advertising,30.450327213520207,0.0163414915688768,2490,2459.55,Medium Value
528,referral,8.320326732170223,0.1231449787166301,1642,1633.68,Low Value
529,email marketing,5.2462632712450965,0.0438222285949381,3683,3677.754,Medium Value
530,referral,8.320326732170223,0.1231449787166301,4882,4873.68,High Value
531,email marketing,5.2462632712450965,0.0438222285949381,3476,3470.754,Medium Value
532,social media,9.546325667652964,0.1675922473559195,4342,4332.454,High Value
533,email marketing,5.2462632712450965,0.0438222285949381,545,539.754,Low Value
534,referral,8.320326732170223,0.1231449787166301,2472,2463.68,Medium Value
535,paid advertising,30.450327213520207,0.0163414915688768,3092,3061.55,Medium Value
536,email marketing,5.2462632712450965,0.0438222285949381,4667,4661.754,High Value
537,email marketing,5.2462632712450965,0.0438222285949381,2054,2048.754,Medium Value
538,paid advertising,30.450327213520207,0.0163414915688768,3320,3289.55,Medium Value
539,referral,8.320326732170223,0.1231449787166301,1103,1094.68,Low Value
540,email marketing,5.2462632712450965,0.0438222285949381,2816,2810.754,Medium Value
541,referral,8.320326732170223,0.1231449787166301,2952,2943.68,Medium Value
542,paid advertising,30.450327213520207,0.0163414915688768,4533,4502.55,High Value
543,paid advertising,30.450327213520207,0.0163414915688768,3032,3001.55,Medium Value
544,referral,8.320326732170223,0.1231449787166301,4080,4071.68,High Value
545,referral,8.320326732170223,0.1231449787166301,3917,3908.68,High Value
546,referral,8.320326732170223,0.1231449787166301,4568,4559.68,High Value
547,paid advertising,30.450327213520207,0.0163414915688768,1592,1561.55,Low Value
548,referral,8.320326732170223,0.1231449787166301,3669,3660.68,Medium Value
549,email marketing,5.2462632712450965,0.0438222285949381,4330,4324.754,High Value
550,email marketing,5.2462632712450965,0.0438222285949381,2040,2034.754,Medium Value
551,social media,9.546325667652964,0.1675922473559195,4598,4588.454,High Value
552,referral,8.320326732170223,0.1231449787166301,2128,2119.68,Medium Value
553,social media,9.546325667652964,0.1675922473559195,4932,4922.454,High Value
554,referral,8.320326732170223,0.1231449787166301,2060,2051.68,Medium Value
555,social media,9.546325667652964,0.1675922473559195,4625,4615.454,High Value
556,paid advertising,30.450327213520207,0.0163414915688768,4734,4703.55,High Value
557,social media,9.546325667652964,0.1675922473559195,2766,2756.454,Medium Value
558,paid advertising,30.450327213520207,0.0163414915688768,4055,4024.55,High Value
559,referral,8.320326732170223,0.1231449787166301,3540,3531.68,Medium Value
560,social media,9.546325667652964,0.1675922473559195,1207,1197.454,Low Value
561,paid advertising,30.450327213520207,0.0163414915688768,1758,1727.55,Medium Value
562,email marketing,5.2462632712450965,0.0438222285949381,2757,2751.754,Medium Value
563,referral,8.320326732170223,0.1231449787166301,1302,1293.68,Low Value
564,email marketing,5.2462632712450965,0.0438222285949381,2410,2404.754,Medium Value
565,paid advertising,30.450327213520207,0.0163414915688768,2422,2391.55,Medium Value
566,social media,9.546325667652964,0.1675922473559195,3471,3461.454,Medium Value
567,social media,9.546325667652964,0.1675922473559195,4866,4856.454,High Value
568,paid advertising,30.450327213520207,0.0163414915688768,4998,4967.55,High Value
569,paid advertising,30.450327213520207,0.0163414915688768,3882,3851.55,High Value
570,email marketing,5.2462632712450965,0.0438222285949381,2291,2285.754,Medium Value
571,email marketing,5.2462632712450965,0.0438222285949381,1268,1262.754,Low Value
572,email marketing,5.2462632712450965,0.0438222285949381,545,539.754,Low Value
573,email marketing,5.2462632712450965,0.0438222285949381,1267,1261.754,Low Value
574,email marketing,5.2462632712450965,0.0438222285949381,4288,4282.754,High Value
575,email marketing,5.2462632712450965,0.0438222285949381,1398,1392.754,Low Value
576,paid advertising,30.450327213520207,0.0163414915688768,2826,2795.55,Medium Value
577,email marketing,5.2462632712450965,0.0438222285949381,749,743.754,Low Value
578,referral,8.320326732170223,0.1231449787166301,4603,4594.68,High Value
579,social media,9.546325667652964,0.1675922473559195,1796,1786.454,Medium Value
580,paid advertising,30.450327213520207,0.0163414915688768,3988,3957.55,High Value
581,email marketing,5.2462632712450965,0.0438222285949381,1855,1849.754,Medium Value
582,paid advertising,30.450327213520207,0.0163414915688768,765,734.55,Low Value
583,referral,8.320326732170223,0.1231449787166301,1847,1838.68,Medium Value
584,email marketing,5.2462632712450965,0.0438222285949381,1241,1235.754,Low Value
585,email marketing,5.2462632712450965,0.0438222285949381,4624,4618.754,High Value
586,referral,8.320326732170223,0.1231449787166301,2558,2549.68,Medium Value
587,paid advertising,30.450327213520207,0.0163414915688768,3385,3354.55,Medium Value
588,referral,8.320326732170223,0.1231449787166301,3508,3499.68,Medium Value
589,paid advertising,30.450327213520207,0.0163414915688768,1518,1487.55,Low Value
590,email marketing,5.2462632712450965,0.0438222285949381,3097,3091.754,Medium Value
591,email marketing,5.2462632712450965,0.0438222285949381,1027,1021.754,Low Value
592,paid advertising,30.450327213520207,0.0163414915688768,2528,2497.55,Medium Value
593,referral,8.320326732170223,0.1231449787166301,3831,3822.68,High Value
594,paid advertising,30.450327213520207,0.0163414915688768,2821,2790.55,Medium Value
595,social media,9.546325667652964,0.1675922473559195,4698,4688.454,High Value
596,social media,9.546325667652964,0.1675922473559195,3433,3423.454,Medium Value
597,paid advertising,30.450327213520207,0.0163414915688768,1576,1545.55,Low Value
598,referral,8.320326732170223,0.1231449787166301,3989,3980.68,High Value
599,email marketing,5.2462632712450965,0.0438222285949381,3395,3389.754,Medium Value
600,referral,8.320326732170223,0.1231449787166301,2745,2736.68,Medium Value
601,social media,9.546325667652964,0.1675922473559195,2362,2352.454,Medium Value
602,social media,9.546325667652964,0.1675922473559195,2179,2169.454,Medium Value
603,referral,8.320326732170223,0.1231449787166301,2014,2005.68,Medium Value
604,referral,8.320326732170223,0.1231449787166301,3982,3973.68,High Value
605,referral,8.320326732170223,0.1231449787166301,3797,3788.68,Medium Value
606,referral,8.320326732170223,0.1231449787166301,3509,3500.68,Medium Value
607,paid advertising,30.450327213520207,0.0163414915688768,4905,4874.55,High Value
608,email marketing,5.2462632712450965,0.0438222285949381,2098,2092.754,Medium Value
609,referral,8.320326732170223,0.1231449787166301,1140,1131.68,Low Value
610,social media,9.546325667652964,0.1675922473559195,2555,2545.454,Medium Value
611,paid advertising,30.450327213520207,0.0163414915688768,3770,3739.55,Medium Value
612,referral,8.320326732170223,0.1231449787166301,1899,1890.68,Medium Value
613,email marketing,5.2462632712450965,0.0438222285949381,2604,2598.754,Medium Value
614,social media,9.546325667652964,0.1675922473559195,3597,3587.454,Medium Value
615,social media,9.546325667652964,0.1675922473559195,1014,1004.454,Low Value
616,paid advertising,30.450327213520207,0.0163414915688768,2555,2524.55,Medium Value
617,email marketing,5.2462632712450965,0.0438222285949381,3419,3413.754,Medium Value
618,social media,9.546325667652964,0.1675922473559195,1093,1083.454,Low Value
619,paid advertising,30.450327213520207,0.0163414915688768,3500,3469.55,Medium Value
620,email marketing,5.2462632712450965,0.0438222285949381,1766,1760.754,Medium Value
621,paid advertising,30.450327213520207,0.0163414915688768,4600,4569.55,High Value
622,social media,9.546325667652964,0.1675922473559195,4128,4118.454,High Value
623,email marketing,5.2462632712450965,0.0438222285949381,3885,3879.754,High Value
624,social media,9.546325667652964,0.1675922473559195,2580,2570.454,Medium Value
625,email marketing,5.2462632712450965,0.0438222285949381,3111,3105.754,Medium Value
626,social media,9.546325667652964,0.1675922473559195,3904,3894.454,High Value
627,referral,8.320326732170223,0.1231449787166301,1008,999.68,Low Value
628,paid advertising,30.450327213520207,0.0163414915688768,1661,1630.55,Low Value
629,email marketing,5.2462632712450965,0.0438222285949381,3100,3094.754,Medium Value
630,email marketing,5.2462632712450965,0.0438222285949381,2276,2270.754,Medium Value
631,paid advertising,30.450327213520207,0.0163414915688768,2435,2404.55,Medium Value
632,paid advertising,30.450327213520207,0.0163414915688768,1491,1460.55,Low Value
633,social media,9.546325667652964,0.1675922473559195,3367,3357.454,Medium Value
634,social media,9.546325667652964,0.1675922473559195,3991,3981.454,High Value
635,referral,8.320326732170223,0.1231449787166301,1151,1142.68,Low Value
636,referral,8.320326732170223,0.1231449787166301,1313,1304.68,Low Value
637,referral,8.320326732170223,0.1231449787166301,3525,3516.68,Medium Value
638,paid advertising,30.450327213520207,0.0163414915688768,4659,4628.55,High Value
639,paid advertising,30.450327213520207,0.0163414915688768,4693,4662.55,High Value
640,email marketing,5.2462632712450965,0.0438222285949381,500,494.754,Low Value
641,social media,9.546325667652964,0.1675922473559195,2807,2797.454,Medium Value
642,paid advertising,30.450327213520207,0.0163414915688768,2296,2265.55,Medium Value
643,referral,8.320326732170223,0.1231449787166301,1549,1540.68,Low Value
644,email marketing,5.2462632712450965,0.0438222285949381,4735,4729.754,High Value
645,referral,8.320326732170223,0.1231449787166301,3792,3783.68,Medium Value
646,paid advertising,30.450327213520207,0.0163414915688768,4085,4054.55,High Value
647,social media,9.546325667652964,0.1675922473559195,1370,1360.454,Low Value
648,paid advertising,30.450327213520207,0.0163414915688768,1253,1222.55,Low Value
649,paid advertising,30.450327213520207,0.0163414915688768,4649,4618.55,High Value
650,paid advertising,30.450327213520207,0.0163414915688768,4910,4879.55,High Value
651,email marketing,5.2462632712450965,0.0438222285949381,1208,1202.754,Low Value
652,email marketing,5.2462632712450965,0.0438222285949381,3089,3083.754,Medium Value
653,referral,8.320326732170223,0.1231449787166301,1071,1062.68,Low Value
654,paid advertising,30.450327213520207,0.0163414915688768,3436,3405.55,Medium Value
655,paid advertising,30.450327213520207,0.0163414915688768,3902,3871.55,High Value
656,email marketing,5.2462632712450965,0.0438222285949381,684,678.754,Low Value
657,paid advertising,30.450327213520207,0.0163414915688768,676,645.55,Low Value
658,referral,8.320326732170223,0.1231449787166301,1992,1983.68,Medium Value
659,referral,8.320326732170223,0.1231449787166301,1214,1205.68,Low Value
660,paid advertising,30.450327213520207,0.0163414915688768,4171,4140.55,High Value
661,social media,9.546325667652964,0.1675922473559195,4402,4392.454,High Value
662,email marketing,5.2462632712450965,0.0438222285949381,2327,2321.754,Medium Value
663,social media,9.546325667652964,0.1675922473559195,4056,4046.454,High Value
664,referral,8.320326732170223,0.1231449787166301,1176,1167.68,Low Value
665,paid advertising,30.450327213520207,0.0163414915688768,2777,2746.55,Medium Value
666,referral,8.320326732170223,0.1231449787166301,1244,1235.68,Low Value
667,paid advertising,30.450327213520207,0.0163414915688768,2607,2576.55,Medium Value
668,social media,9.546325667652964,0.1675922473559195,1173,1163.454,Low Value
669,social media,9.546325667652964,0.1675922473559195,519,509.454,Low Value
670,paid advertising,30.450327213520207,0.0163414915688768,4662,4631.55,High Value
671,referral,8.320326732170223,0.1231449787166301,4332,4323.68,High Value
672,referral,8.320326732170223,0.1231449787166301,2666,2657.68,Medium Value
673,email marketing,5.2462632712450965,0.0438222285949381,2472,2466.754,Medium Value
674,social media,9.546325667652964,0.1675922473559195,736,726.454,Low Value
675,referral,8.320326732170223,0.1231449787166301,4085,4076.68,High Value
676,referral,8.320326732170223,0.1231449787166301,1903,1894.68,Medium Value
677,social media,9.546325667652964,0.1675922473559195,3916,3906.454,High Value
678,paid advertising,30.450327213520207,0.0163414915688768,933,902.55,Low Value
679,social media,9.546325667652964,0.1675922473559195,2540,2530.454,Medium Value
680,email marketing,5.2462632712450965,0.0438222285949381,1375,1369.754,Low Value
681,paid advertising,30.450327213520207,0.0163414915688768,3862,3831.55,High Value
682,paid advertising,30.450327213520207,0.0163414915688768,2849,2818.55,Medium Value
683,social media,9.546325667652964,0.1675922473559195,3810,3800.454,Medium Value
684,email marketing,5.2462632712450965,0.0438222285949381,1704,1698.754,Medium Value
685,referral,8.320326732170223,0.1231449787166301,4164,4155.68,High Value
686,social media,9.546325667652964,0.1675922473559195,2680,2670.454,Medium Value
687,paid advertising,30.450327213520207,0.0163414915688768,3036,3005.55,Medium Value
688,referral,8.320326732170223,0.1231449787166301,2506,2497.68,Medium Value
689,referral,8.320326732170223,0.1231449787166301,1004,995.68,Low Value
690,social media,9.546325667652964,0.1675922473559195,3512,3502.454,Medium Value
691,social media,9.546325667652964,0.1675922473559195,3652,3642.454,Medium Value
692,email marketing,5.2462632712450965,0.0438222285949381,1849,1843.754,Medium Value
693,paid advertising,30.450327213520207,0.0163414915688768,2198,2167.55,Medium Value
694,email marketing,5.2462632712450965,0.0438222285949381,4062,4056.754,High Value
695,paid advertising,30.450327213520207,0.0163414915688768,684,653.55,Low Value
696,referral,8.320326732170223,0.1231449787166301,2689,2680.68,Medium Value
697,referral,8.320326732170223,0.1231449787166301,2857,2848.68,Medium Value
698,email marketing,5.2462632712450965,0.0438222285949381,3363,3357.754,Medium Value
699,email marketing,5.2462632712450965,0.0438222285949381,3343,3337.754,Medium Value
700,email marketing,5.2462632712450965,0.0438222285949381,1344,1338.754,Low Value
701,paid advertising,30.450327213520207,0.0163414915688768,4289,4258.55,High Value
702,social media,9.546325667652964,0.1675922473559195,2058,2048.454,Medium Value
703,email marketing,5.2462632712450965,0.0438222285949381,4350,4344.754,High Value
704,email marketing,5.2462632712450965,0.0438222285949381,2898,2892.754,Medium Value
705,referral,8.320326732170223,0.1231449787166301,3751,3742.68,Medium Value
706,email marketing,5.2462632712450965,0.0438222285949381,3657,3651.754,Medium Value
707,social media,9.546325667652964,0.1675922473559195,4228,4218.454,High Value
708,social media,9.546325667652964,0.1675922473559195,4832,4822.454,High Value
709,referral,8.320326732170223,0.1231449787166301,1464,1455.68,Low Value
710,paid advertising,30.450327213520207,0.0163414915688768,2333,2302.55,Medium Value
711,email marketing,5.2462632712450965,0.0438222285949381,4027,4021.754,High Value
712,social media,9.546325667652964,0.1675922473559195,702,692.454,Low Value
713,social media,9.546325667652964,0.1675922473559195,1855,1845.454,Medium Value
714,referral,8.320326732170223,0.1231449787166301,2750,2741.68,Medium Value
715,paid advertising,30.450327213520207,0.0163414915688768,3959,3928.55,High Value
716,referral,8.320326732170223,0.1231449787166301,2362,2353.68,Medium Value
717,paid advertising,30.450327213520207,0.0163414915688768,4354,4323.55,High Value
718,referral,8.320326732170223,0.1231449787166301,1053,1044.68,Low Value
719,social media,9.546325667652964,0.1675922473559195,2755,2745.454,Medium Value
720,email marketing,5.2462632712450965,0.0438222285949381,2195,2189.754,Medium Value
721,email marketing,5.2462632712450965,0.0438222285949381,513,507.754,Low Value
722,email marketing,5.2462632712450965,0.0438222285949381,1638,1632.754,Low Value
723,social media,9.546325667652964,0.1675922473559195,565,555.454,Low Value
724,referral,8.320326732170223,0.1231449787166301,3980,3971.68,High Value
725,paid advertising,30.450327213520207,0.0163414915688768,2384,2353.55,Medium Value
726,referral,8.320326732170223,0.1231449787166301,1825,1816.68,Medium Value
727,social media,9.546325667652964,0.1675922473559195,4125,4115.454,High Value
728,referral,8.320326732170223,0.1231449787166301,4237,4228.68,High Value
729,email marketing,5.2462632712450965,0.0438222285949381,3519,3513.754,Medium Value
730,referral,8.320326732170223,0.1231449787166301,1388,1379.68,Low Value
731,email marketing,5.2462632712450965,0.0438222285949381,4750,4744.754,High Value
732,social media,9.546325667652964,0.1675922473559195,4396,4386.454,High Value
733,paid advertising,30.450327213520207,0.0163414915688768,4550,4519.55,High Value
734,social media,9.546325667652964,0.1675922473559195,3233,3223.454,Medium Value
735,paid advertising,30.450327213520207,0.0163414915688768,1002,971.55,Low Value
736,referral,8.320326732170223,0.1231449787166301,1704,1695.68,Medium Value
737,social media,9.546325667652964,0.1675922473559195,681,671.454,Low Value
738,paid advertising,30.450327213520207,0.0163414915688768,3436,3405.55,Medium Value
739,paid advertising,30.450327213520207,0.0163414915688768,808,777.55,Low Value
740,referral,8.320326732170223,0.1231449787166301,3520,3511.68,Medium Value
741,social media,9.546325667652964,0.1675922473559195,3554,3544.454,Medium Value
742,email marketing,5.2462632712450965,0.0438222285949381,1794,1788.754,Medium Value
743,paid advertising,30.450327213520207,0.0163414915688768,1348,1317.55,Low Value
744,referral,8.320326732170223,0.1231449787166301,3708,3699.68,Medium Value
745,email marketing,5.2462632712450965,0.0438222285949381,1740,1734.754,Medium Value
746,email marketing,5.2462632712450965,0.0438222285949381,2026,2020.754,Medium Value
747,social media,9.546325667652964,0.1675922473559195,2257,2247.454,Medium Value
748,referral,8.320326732170223,0.1231449787166301,1111,1102.68,Low Value
749,referral,8.320326732170223,0.1231449787166301,4778,4769.68,High Value
750,email marketing,5.2462632712450965,0.0438222285949381,2428,2422.754,Medium Value
751,referral,8.320326732170223,0.1231449787166301,970,961.68,Low Value
752,social media,9.546325667652964,0.1675922473559195,4268,4258.454,High Value
753,paid advertising,30.450327213520207,0.0163414915688768,4533,4502.55,High Value
754,referral,8.320326732170223,0.1231449787166301,3531,3522.68,Medium Value
755,paid advertising,30.450327213520207,0.0163414915688768,2007,1976.55,Medium Value
756,social media,9.546325667652964,0.1675922473559195,4419,4409.454,High Value
757,email marketing,5.2462632712450965,0.0438222285949381,4090,4084.754,High Value
758,email marketing,5.2462632712450965,0.0438222285949381,4659,4653.754,High Value
759,social media,9.546325667652964,0.1675922473559195,4264,4254.454,High Value
760,social media,9.546325667652964,0.1675922473559195,2193,2183.454,Medium Value
761,social media,9.546325667652964,0.1675922473559195,4468,4458.454,High Value
762,email marketing,5.2462632712450965,0.0438222285949381,2996,2990.754,Medium Value
